admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
Atakora,Natitingou,Natitingou,10.2963526,1.3806902,cereals and tubers,Igname,KG,actual,Retail,XOF,543.33,0.8893
Atakora,Natitingou,Natitingou,10.2963526,1.3806902,pulses and nuts,Arachide,KG,actual,Retail,XOF,652.17,1.0674
Atakora,Natitingou,Natitingou,10.2963526,1.3806902,pulses and nuts,Soja,KG,actual,Retail,XOF,348.84,0.571
Atakora,Natitingou,Natitingou,10.2963526,1.3806902,vegetables and fruits,Chou,KG,actual,Retail,XOF,1150.0,1.8822
Atakora,Natitingou,Natitingou,10.2963526,1.3806902,vegetables and fruits,Oignons,KG,actual,Retail,XOF,716.67,1.173
Atakora,Natitingou,Natitingou,10.2963526,1.3806902,vegetables and fruits,Tomates,KG,actual,Retail,XOF,576.67,0.9438
Atakora,Pehonko,Péhunco,10.229128,2.002541,cereals and tubers,gari,KG,actual,Retail,XOF,428.57,0.7014
Atakora,Pehonko,Péhunco,10.229128,2.002541,cereals and tubers,Mil,KG,actual,Retail,XOF,395.3,0.647
Atakora,Pehonko,Péhunco,10.229128,2.002541,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,500.0,0.8184
Atakora,Pehonko,Péhunco,10.229128,2.002541,cereals and tubers,Riz (local),KG,actual,Retail,XOF,418.88,0.6856
Atakora,Pehonko,Péhunco,10.229128,2.002541,cereals and tubers,Sorgho,KG,actual,Retail,XOF,341.88,0.5596
Atakora,Pehonko,Péhunco,10.229128,2.002541,cereals and tubers,Ble,KG,actual,Retail,XOF,625.0,1.0229
Atakora,Pehonko,Péhunco,10.229128,2.002541,cereals and tubers,Igname,KG,actual,Retail,XOF,342.25,0.5602
Atakora,Pehonko,Péhunco,10.229128,2.002541,pulses and nuts,Arachide,KG,actual,Retail,XOF,611.41,1.0007
Atakora,Pehonko,Péhunco,10.229128,2.002541,pulses and nuts,Soja,KG,actual,Retail,XOF,319.77,0.5234
Atakora,Pehonko,Péhunco,10.229128,2.002541,vegetables and fruits,Chou,KG,actual,Retail,XOF,296.25,0.4849
Atakora,Pehonko,Péhunco,10.229128,2.002541,vegetables and fruits,Oignons,KG,actual,Retail,XOF,470.75,0.7705
Atakora,Pehonko,Péhunco,10.229128,2.002541,vegetables and fruits,Tomates,KG,actual,Retail,XOF,375.5,0.6146
Atakora,Tanguieta,Tanguiéta,10.6227552,1.26503490000004,cereals and tubers,gari,KG,actual,Retail,XOF,321.43,0.5261
Atakora,Tanguieta,Tanguiéta,10.6227552,1.26503490000004,cereals and tubers,Mil,KG,actual,Retail,XOF,387.6,0.6344
Atakora,Tanguieta,Tanguiéta,10.6227552,1.26503490000004,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,500.0,0.8184
Atakora,Tanguieta,Tanguiéta,10.6227552,1.26503490000004,cereals and tubers,Sorgho,KG,actual,Retail,XOF,305.41,0.4999
Atakora,Tanguieta,Tanguiéta,10.6227552,1.26503490000004,cereals and tubers,Ble,KG,actual,Retail,XOF,700.0,1.1457
Atakora,Tanguieta,Tanguiéta,10.6227552,1.26503490000004,pulses and nuts,Arachide,KG,actual,Retail,XOF,543.48,0.8895
Atakora,Tanguieta,Tanguiéta,10.6227552,1.26503490000004,pulses and nuts,Soja,KG,actual,Retail,XOF,305.23,0.4996
Atakora,Tanguieta,Tanguiéta,10.6227552,1.26503490000004,vegetables and fruits,Chou,KG,actual,Retail,XOF,393.75,0.6445
Atakora,Tanguieta,Tanguiéta,10.6227552,1.26503490000004,vegetables and fruits,Oignons,KG,actual,Retail,XOF,650.0,1.0639
Atakora,Tanguieta,Tanguiéta,10.6227552,1.26503490000004,vegetables and fruits,Tomates,KG,actual,Retail,XOF,350.0,0.5729
Atlantique,Abomey-calavi,Zinvié,6.61485227220449,2.35664819794226,cereals and tubers,gari,KG,actual,Retail,XOF,321.43,0.5261
Atlantique,Abomey-calavi,Zinvié,6.61485227220449,2.35664819794226,cereals and tubers,Mil,KG,actual,Retail,XOF,574.71,0.9406
Atlantique,Abomey-calavi,Zinvié,6.61485227220449,2.35664819794226,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,558.51,0.9141
Atlantique,Abomey-calavi,Zinvié,6.61485227220449,2.35664819794226,cereals and tubers,Sorgho,KG,actual,Retail,XOF,517.24,0.8466
Atlantique,Abomey-calavi,Zinvié,6.61485227220449,2.35664819794226,cereals and tubers,Ble,KG,actual,Retail,XOF,500.0,0.8184
Atlantique,Abomey-calavi,Zinvié,6.61485227220449,2.35664819794226,pulses and nuts,Arachide,KG,actual,Retail,XOF,760.87,1.2453
Atlantique,Abomey-calavi,Zinvié,6.61485227220449,2.35664819794226,pulses and nuts,Soja,KG,actual,Retail,XOF,290.7,0.4758
Atlantique,Abomey-calavi,Zinvié,6.61485227220449,2.35664819794226,vegetables and fruits,Oignons,KG,actual,Retail,XOF,575.0,0.9411
Atlantique,Abomey-calavi,Zinvié,6.61485227220449,2.35664819794226,vegetables and fruits,Tomates,KG,actual,Retail,XOF,528.5,0.865
Atlantique,Allada,Sékou,6.63282414635014,2.22227627686157,cereals and tubers,gari,KG,actual,Retail,XOF,339.29,0.5553
Atlantique,Allada,Sékou,6.63282414635014,2.22227627686157,cereals and tubers,Mil,KG,actual,Retail,XOF,660.92,1.0817
Atlantique,Allada,Sékou,6.63282414635014,2.22227627686157,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,585.11,0.9577
Atlantique,Allada,Sékou,6.63282414635014,2.22227627686157,cereals and tubers,Sorgho,KG,actual,Retail,XOF,689.66,1.1288
Atlantique,Allada,Sékou,6.63282414635014,2.22227627686157,pulses and nuts,Arachide,KG,actual,Retail,XOF,910.33,1.49
Atlantique,Allada,Sékou,6.63282414635014,2.22227627686157,pulses and nuts,Soja,KG,actual,Retail,XOF,319.77,0.5234
Atlantique,Allada,Sékou,6.63282414635014,2.22227627686157,vegetables and fruits,Chou,KG,actual,Retail,XOF,458.75,0.7508
Atlantique,Allada,Sékou,6.63282414635014,2.22227627686157,vegetables and fruits,Oignons,KG,actual,Retail,XOF,558.75,0.9145
Atlantique,Allada,Sékou,6.63282414635014,2.22227627686157,vegetables and fruits,Tomates,KG,actual,Retail,XOF,171.25,0.2803
Atlantique,So-ava,So-Ava,6.46624775628612,2.39160197130026,cereals and tubers,gari,KG,actual,Retail,XOF,357.14,0.5845
Atlantique,So-ava,So-Ava,6.46624775628612,2.39160197130026,cereals and tubers,Mil,KG,actual,Retail,XOF,574.71,0.9406
Atlantique,So-ava,So-Ava,6.46624775628612,2.39160197130026,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,425.53,0.6965
Atlantique,So-ava,So-Ava,6.46624775628612,2.39160197130026,cereals and tubers,Sorgho,KG,actual,Retail,XOF,498.08,0.8152
Atlantique,So-ava,So-Ava,6.46624775628612,2.39160197130026,cereals and tubers,Ble,KG,actual,Retail,XOF,500.0,0.8184
Atlantique,So-ava,So-Ava,6.46624775628612,2.39160197130026,pulses and nuts,Arachide,KG,actual,Retail,XOF,815.22,1.3343
Atlantique,So-ava,So-Ava,6.46624775628612,2.39160197130026,pulses and nuts,Soja,KG,actual,Retail,XOF,348.84,0.571
Atlantique,So-ava,So-Ava,6.46624775628612,2.39160197130026,vegetables and fruits,Chou,KG,actual,Retail,XOF,562.5,0.9207
Atlantique,So-ava,So-Ava,6.46624775628612,2.39160197130026,vegetables and fruits,Oignons,KG,actual,Retail,XOF,508.0,0.8315
Atlantique,So-ava,So-Ava,6.46624775628612,2.39160197130026,vegetables and fruits,Tomates,KG,actual,Retail,XOF,259.0,0.4239
Atlantique,Toffo,Ouègbo,6.80448406494957,2.17110711000326,cereals and tubers,gari,KG,actual,Retail,XOF,267.86,0.4384
Atlantique,Toffo,Ouègbo,6.80448406494957,2.17110711000326,cereals and tubers,Mil,KG,actual,Retail,XOF,560.34,0.9171
Atlantique,Toffo,Ouègbo,6.80448406494957,2.17110711000326,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,638.3,1.0447
Atlantique,Toffo,Ouègbo,6.80448406494957,2.17110711000326,cereals and tubers,Riz (local),KG,actual,Retail,XOF,531.91,0.8706
Atlantique,Toffo,Ouègbo,6.80448406494957,2.17110711000326,cereals and tubers,Sorgho,KG,actual,Retail,XOF,531.61,0.8701
Atlantique,Toffo,Ouègbo,6.80448406494957,2.17110711000326,cereals and tubers,Ble,KG,actual,Retail,XOF,625.0,1.0229
Atlantique,Toffo,Ouègbo,6.80448406494957,2.17110711000326,cereals and tubers,Igname,KG,actual,Retail,XOF,412.5,0.6751
Atlantique,Toffo,Ouègbo,6.80448406494957,2.17110711000326,pulses and nuts,Arachide,KG,actual,Retail,XOF,679.35,1.1119
Atlantique,Toffo,Ouègbo,6.80448406494957,2.17110711000326,pulses and nuts,Soja,KG,actual,Retail,XOF,290.7,0.4758
Atlantique,Toffo,Ouègbo,6.80448406494957,2.17110711000326,vegetables and fruits,Oignons,KG,actual,Retail,XOF,487.5,0.7979
Atlantique,Toffo,Ouègbo,6.80448406494957,2.17110711000326,vegetables and fruits,Tomates,KG,actual,Retail,XOF,600.0,0.982
Atlantique,Toffo,Sehoue,6.84031739,2.110399356,cereals and tubers,gari,KG,actual,Retail,XOF,214.29,0.3507
Atlantique,Toffo,Sehoue,6.84031739,2.110399356,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,425.53,0.6965
Atlantique,Toffo,Sehoue,6.84031739,2.110399356,cereals and tubers,Riz (local),KG,actual,Retail,XOF,787.23,1.2885
Atlantique,Toffo,Sehoue,6.84031739,2.110399356,cereals and tubers,Sorgho,KG,actual,Retail,XOF,517.24,0.8466
Atlantique,Toffo,Sehoue,6.84031739,2.110399356,cereals and tubers,Ble,KG,actual,Retail,XOF,600.0,0.982
Atlantique,Toffo,Sehoue,6.84031739,2.110399356,pulses and nuts,Arachide,KG,actual,Retail,XOF,652.17,1.0674
Atlantique,Toffo,Sehoue,6.84031739,2.110399356,pulses and nuts,Soja,KG,actual,Retail,XOF,348.84,0.571
Atlantique,Toffo,Sehoue,6.84031739,2.110399356,vegetables and fruits,Oignons,KG,actual,Retail,XOF,393.0,0.6432
Atlantique,Toffo,Sehoue,6.84031739,2.110399356,vegetables and fruits,Tomates,KG,actual,Retail,XOF,268.0,0.4386
Atlantique,Ze,Sèdjè-Dénou,6.72398312814235,2.37818350864916,cereals and tubers,gari,KG,actual,Retail,XOF,357.14,0.5845
Atlantique,Ze,Sèdjè-Dénou,6.72398312814235,2.37818350864916,cereals and tubers,Mil,KG,actual,Retail,XOF,344.83,0.5644
Atlantique,Ze,Sèdjè-Dénou,6.72398312814235,2.37818350864916,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,691.49,1.1318
Atlantique,Ze,Sèdjè-Dénou,6.72398312814235,2.37818350864916,cereals and tubers,Sorgho,KG,actual,Retail,XOF,344.83,0.5644
Atlantique,Ze,Sèdjè-Dénou,6.72398312814235,2.37818350864916,pulses and nuts,Arachide,KG,actual,Retail,XOF,733.7,1.2009
Atlantique,Ze,Sèdjè-Dénou,6.72398312814235,2.37818350864916,pulses and nuts,Soja,KG,actual,Retail,XOF,523.26,0.8564
Atlantique,Ze,Sèdjè-Dénou,6.72398312814235,2.37818350864916,vegetables and fruits,Oignons,KG,actual,Retail,XOF,500.0,0.8184
Atlantique,Ze,Sèdjè-Dénou,6.72398312814235,2.37818350864916,vegetables and fruits,Tomates,KG,actual,Retail,XOF,450.0,0.7365
Atlantique,Ze,Zè,6.68258845326288,2.32422073102671,cereals and tubers,gari,KG,actual,Retail,XOF,214.29,0.3507
Atlantique,Ze,Zè,6.68258845326288,2.32422073102671,cereals and tubers,Mil,KG,actual,Retail,XOF,440.61,0.7212
Atlantique,Ze,Zè,6.68258845326288,2.32422073102671,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,496.45,0.8125
Atlantique,Ze,Zè,6.68258845326288,2.32422073102671,cereals and tubers,Riz (local),KG,actual,Retail,XOF,478.72,0.7835
Atlantique,Ze,Zè,6.68258845326288,2.32422073102671,cereals and tubers,Ble,KG,actual,Retail,XOF,550.0,0.9002
Atlantique,Ze,Zè,6.68258845326288,2.32422073102671,pulses and nuts,Arachide,KG,actual,Retail,XOF,706.52,1.1564
Atlantique,Ze,Zè,6.68258845326288,2.32422073102671,pulses and nuts,Soja,KG,actual,Retail,XOF,445.74,0.7295
Atlantique,Ze,Zè,6.68258845326288,2.32422073102671,vegetables and fruits,Oignons,KG,actual,Retail,XOF,431.33,0.706
Atlantique,Ze,Zè,6.68258845326288,2.32422073102671,vegetables and fruits,Tomates,KG,actual,Retail,XOF,345.0,0.5647
Borgou,Bembereke,Bembèrèkè,10.2248299637331,2.66918252164771,cereals and tubers,gari,KG,actual,Retail,XOF,410.96,0.6726
Borgou,Bembereke,Bembèrèkè,10.2248299637331,2.66918252164771,cereals and tubers,Mil,KG,actual,Retail,XOF,600.0,0.982
Borgou,Bembereke,Bembèrèkè,10.2248299637331,2.66918252164771,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,531.91,0.8706
Borgou,Bembereke,Bembèrèkè,10.2248299637331,2.66918252164771,cereals and tubers,Sorgho,KG,actual,Retail,XOF,329.44,0.5392
Borgou,Bembereke,Bembèrèkè,10.2248299637331,2.66918252164771,cereals and tubers,Ble,KG,actual,Retail,XOF,700.0,1.1457
Borgou,Bembereke,Bembèrèkè,10.2248299637331,2.66918252164771,cereals and tubers,Igname,KG,actual,Retail,XOF,145.0,0.2373
Borgou,Bembereke,Bembèrèkè,10.2248299637331,2.66918252164771,pulses and nuts,Arachide,KG,actual,Retail,XOF,736.84,1.206
Borgou,Bembereke,Bembèrèkè,10.2248299637331,2.66918252164771,pulses and nuts,Soja,KG,actual,Retail,XOF,208.33,0.341
Borgou,Bembereke,Bembèrèkè,10.2248299637331,2.66918252164771,vegetables and fruits,Chou,KG,actual,Retail,XOF,400.0,0.6547
Borgou,Bembereke,Bembèrèkè,10.2248299637331,2.66918252164771,vegetables and fruits,Oignons,KG,actual,Retail,XOF,400.0,0.6547
Borgou,Bembereke,Bembèrèkè,10.2248299637331,2.66918252164771,vegetables and fruits,Tomates,KG,actual,Retail,XOF,200.0,0.3273
Borgou,Kalale,Kalalé,10.2901302,3.38172639999993,cereals and tubers,gari,KG,actual,Retail,XOF,500.0,0.8184
Borgou,Kalale,Kalalé,10.2901302,3.38172639999993,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,550.0,0.9002
Borgou,Kalale,Kalalé,10.2901302,3.38172639999993,cereals and tubers,Riz (local),KG,actual,Retail,XOF,460.64,0.7539
Borgou,Kalale,Kalalé,10.2901302,3.38172639999993,pulses and nuts,Soja,KG,actual,Retail,XOF,382.81,0.6266
Borgou,Kalale,Kalalé,10.2901302,3.38172639999993,vegetables and fruits,Oignons,KG,actual,Retail,XOF,530.8,0.8688
Borgou,Kalale,Kalalé,10.2901302,3.38172639999993,vegetables and fruits,Tomates,KG,actual,Retail,XOF,477.0,0.7807
Borgou,Nikki,Nikki,9.936763,3.21312320000004,cereals and tubers,gari,KG,actual,Retail,XOF,517.86,0.8476
Borgou,Nikki,Nikki,9.936763,3.21312320000004,cereals and tubers,Mil,KG,actual,Retail,XOF,162.4,0.2658
Borgou,Nikki,Nikki,9.936763,3.21312320000004,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,531.91,0.8706
Borgou,Nikki,Nikki,9.936763,3.21312320000004,cereals and tubers,Ble,KG,actual,Retail,XOF,500.0,0.8184
Borgou,Nikki,Nikki,9.936763,3.21312320000004,pulses and nuts,Soja,KG,actual,Retail,XOF,374.53,0.613
Borgou,Nikki,Nikki,9.936763,3.21312320000004,vegetables and fruits,Oignons,KG,actual,Retail,XOF,167.5,0.2741
Borgou,Parakou,Parakou,9.3466822,2.60900430000003,cereals and tubers,gari,KG,actual,Retail,XOF,309.73,0.5069
Borgou,Parakou,Parakou,9.3466822,2.60900430000003,cereals and tubers,Mil,KG,actual,Retail,XOF,218.75,0.358
Borgou,Parakou,Parakou,9.3466822,2.60900430000003,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,537.19,0.8792
Borgou,Parakou,Parakou,9.3466822,2.60900430000003,cereals and tubers,Riz (local),KG,actual,Retail,XOF,361.57,0.5918
Borgou,Parakou,Parakou,9.3466822,2.60900430000003,cereals and tubers,Sorgho,KG,actual,Retail,XOF,183.04,0.2996
Borgou,Parakou,Parakou,9.3466822,2.60900430000003,cereals and tubers,Igname,KG,actual,Retail,XOF,105.0,0.1719
Borgou,Parakou,Parakou,9.3466822,2.60900430000003,pulses and nuts,Arachide,KG,actual,Retail,XOF,426.98,0.6988
Borgou,Parakou,Parakou,9.3466822,2.60900430000003,pulses and nuts,Soja,KG,actual,Retail,XOF,251.8,0.4121
Borgou,Parakou,Parakou,9.3466822,2.60900430000003,vegetables and fruits,Chou,KG,actual,Retail,XOF,387.5,0.6342
Borgou,Parakou,Parakou,9.3466822,2.60900430000003,vegetables and fruits,Oignons,KG,actual,Retail,XOF,247.75,0.4055
Borgou,Parakou,Parakou,9.3466822,2.60900430000003,vegetables and fruits,Tomates,KG,actual,Retail,XOF,431.25,0.7058
Borgou,Sinende,Sinendé,10.3438309,2.38383039999996,cereals and tubers,gari,KG,actual,Retail,XOF,500.0,0.8184
Borgou,Sinende,Sinendé,10.3438309,2.38383039999996,cereals and tubers,Mil,KG,actual,Retail,XOF,787.4,1.2887
Borgou,Sinende,Sinendé,10.3438309,2.38383039999996,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,531.91,0.8706
Borgou,Sinende,Sinendé,10.3438309,2.38383039999996,pulses and nuts,Arachide,KG,actual,Retail,XOF,760.87,1.2453
Borgou,Sinende,Sinendé,10.3438309,2.38383039999996,pulses and nuts,Soja,KG,actual,Retail,XOF,348.84,0.571
Borgou,Sinende,Sinendé,10.3438309,2.38383039999996,vegetables and fruits,Oignons,KG,actual,Retail,XOF,300.0,0.491
Borgou,Sinende,Sinendé,10.3438309,2.38383039999996,vegetables and fruits,Tomates,KG,actual,Retail,XOF,210.0,0.3437
Borgou,Tchaourou,Tchaourou,8.88836815166783,2.59632659150675,cereals and tubers,gari,KG,actual,Retail,XOF,464.29,0.7599
Borgou,Tchaourou,Tchaourou,8.88836815166783,2.59632659150675,cereals and tubers,Mil,KG,actual,Retail,XOF,182.37,0.2985
Borgou,Tchaourou,Tchaourou,8.88836815166783,2.59632659150675,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,558.51,0.9141
Borgou,Tchaourou,Tchaourou,8.88836815166783,2.59632659150675,cereals and tubers,Riz (local),KG,actual,Retail,XOF,611.7,1.0012
Borgou,Tchaourou,Tchaourou,8.88836815166783,2.59632659150675,cereals and tubers,Sorgho,KG,actual,Retail,XOF,212.77,0.3482
Borgou,Tchaourou,Tchaourou,8.88836815166783,2.59632659150675,cereals and tubers,Ble,KG,actual,Retail,XOF,600.0,0.982
Borgou,Tchaourou,Tchaourou,8.88836815166783,2.59632659150675,pulses and nuts,Arachide,KG,actual,Retail,XOF,623.05,1.0198
Borgou,Tchaourou,Tchaourou,8.88836815166783,2.59632659150675,pulses and nuts,Soja,KG,actual,Retail,XOF,264.03,0.4321
Borgou,Tchaourou,Tchaourou,8.88836815166783,2.59632659150675,vegetables and fruits,Oignons,KG,actual,Retail,XOF,423.5,0.6931
Borgou,Tchaourou,Tchaourou,8.88836815166783,2.59632659150675,vegetables and fruits,Tomates,KG,actual,Retail,XOF,489.5,0.8012
Collines,Dassa,Dassa-Zoumè,7.77743731628446,2.19833701075543,cereals and tubers,gari,KG,actual,Retail,XOF,525.45,0.86
Collines,Dassa,Dassa-Zoumè,7.77743731628446,2.19833701075543,cereals and tubers,Mil,KG,actual,Retail,XOF,367.45,0.6014
Collines,Dassa,Dassa-Zoumè,7.77743731628446,2.19833701075543,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,478.72,0.7835
Collines,Dassa,Dassa-Zoumè,7.77743731628446,2.19833701075543,cereals and tubers,Riz (local),KG,actual,Retail,XOF,531.91,0.8706
Collines,Dassa,Dassa-Zoumè,7.77743731628446,2.19833701075543,cereals and tubers,Sorgho,KG,actual,Retail,XOF,708.66,1.1599
Collines,Dassa,Dassa-Zoumè,7.77743731628446,2.19833701075543,pulses and nuts,Arachide,KG,actual,Retail,XOF,1144.28,1.8729
Collines,Dassa,Dassa-Zoumè,7.77743731628446,2.19833701075543,pulses and nuts,Soja,KG,actual,Retail,XOF,346.02,0.5663
Collines,Dassa,Dassa-Zoumè,7.77743731628446,2.19833701075543,vegetables and fruits,Chou,KG,actual,Retail,XOF,1050.0,1.7186
Collines,Dassa,Dassa-Zoumè,7.77743731628446,2.19833701075543,vegetables and fruits,Oignons,KG,actual,Retail,XOF,566.67,0.9275
Collines,Dassa,Dassa-Zoumè,7.77743731628446,2.19833701075543,vegetables and fruits,Tomates,KG,actual,Retail,XOF,800.0,1.3094
Collines,Glazoue,Glazoué,7.97367819999999,2.24457910000001,cereals and tubers,gari,KG,actual,Retail,XOF,342.86,0.5612
Collines,Glazoue,Glazoué,7.97367819999999,2.24457910000001,cereals and tubers,Mil,KG,actual,Retail,XOF,298.85,0.4891
Collines,Glazoue,Glazoué,7.97367819999999,2.24457910000001,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,531.91,0.8706
Collines,Glazoue,Glazoué,7.97367819999999,2.24457910000001,cereals and tubers,Riz (local),KG,actual,Retail,XOF,425.53,0.6965
Collines,Glazoue,Glazoué,7.97367819999999,2.24457910000001,cereals and tubers,Sorgho,KG,actual,Retail,XOF,273.67,0.4479
Collines,Glazoue,Glazoué,7.97367819999999,2.24457910000001,cereals and tubers,Ble,KG,actual,Retail,XOF,650.0,1.0639
Collines,Glazoue,Glazoué,7.97367819999999,2.24457910000001,cereals and tubers,Igname,KG,actual,Retail,XOF,150.0,0.2455
Collines,Glazoue,Glazoué,7.97367819999999,2.24457910000001,pulses and nuts,Arachide,KG,actual,Retail,XOF,1035.2,1.6943
Collines,Glazoue,Glazoué,7.97367819999999,2.24457910000001,pulses and nuts,Soja,KG,actual,Retail,XOF,221.48,0.3625
Collines,Glazoue,Glazoué,7.97367819999999,2.24457910000001,vegetables and fruits,Chou,KG,actual,Retail,XOF,250.0,0.4092
Collines,Glazoue,Glazoué,7.97367819999999,2.24457910000001,vegetables and fruits,Oignons,KG,actual,Retail,XOF,350.0,0.5729
Collines,Glazoue,Glazoué,7.97367819999999,2.24457910000001,vegetables and fruits,Tomates,KG,actual,Retail,XOF,400.0,0.6547
Collines,Ouesse,Ouesse,8.492850573,2.422200133,cereals and tubers,gari,KG,actual,Retail,XOF,257.35,0.4212
Collines,Ouesse,Ouesse,8.492850573,2.422200133,cereals and tubers,Mil,KG,actual,Retail,XOF,642.86,1.0522
Collines,Ouesse,Ouesse,8.492850573,2.422200133,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,531.91,0.8706
Collines,Ouesse,Ouesse,8.492850573,2.422200133,cereals and tubers,Riz (local),KG,actual,Retail,XOF,319.15,0.5224
Collines,Ouesse,Ouesse,8.492850573,2.422200133,cereals and tubers,Sorgho,KG,actual,Retail,XOF,250.0,0.4092
Collines,Ouesse,Ouesse,8.492850573,2.422200133,cereals and tubers,Igname,KG,actual,Retail,XOF,250.0,0.4092
Collines,Ouesse,Ouesse,8.492850573,2.422200133,pulses and nuts,Arachide,KG,actual,Retail,XOF,388.35,0.6356
Collines,Ouesse,Ouesse,8.492850573,2.422200133,pulses and nuts,Soja,KG,actual,Retail,XOF,173.01,0.2832
Collines,Ouesse,Ouesse,8.492850573,2.422200133,vegetables and fruits,Oignons,KG,actual,Retail,XOF,970.0,1.5876
Collines,Ouesse,Ouesse,8.492850573,2.422200133,vegetables and fruits,Tomates,KG,actual,Retail,XOF,180.0,0.2946
Collines,Savalou,Savalou,7.9301365,1.97102840000002,cereals and tubers,gari,KG,actual,Retail,XOF,535.71,0.8768
Collines,Savalou,Savalou,7.9301365,1.97102840000002,cereals and tubers,Mil,KG,actual,Retail,XOF,552.63,0.9045
Collines,Savalou,Savalou,7.9301365,1.97102840000002,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,638.3,1.0447
Collines,Savalou,Savalou,7.9301365,1.97102840000002,cereals and tubers,Riz (local),KG,actual,Retail,XOF,425.53,0.6965
Collines,Savalou,Savalou,7.9301365,1.97102840000002,cereals and tubers,Sorgho,KG,actual,Retail,XOF,526.32,0.8614
Collines,Savalou,Savalou,7.9301365,1.97102840000002,cereals and tubers,Ble,KG,actual,Retail,XOF,525.0,0.8593
Collines,Savalou,Savalou,7.9301365,1.97102840000002,cereals and tubers,Igname,KG,actual,Retail,XOF,500.0,0.8184
Collines,Savalou,Savalou,7.9301365,1.97102840000002,pulses and nuts,Arachide,KG,actual,Retail,XOF,774.46,1.2676
Collines,Savalou,Savalou,7.9301365,1.97102840000002,pulses and nuts,Soja,KG,actual,Retail,XOF,322.67,0.5281
